yr,season,mnth,hr,holiday,weekday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
1,3,7,15,0,3,1,29.6,31,41,17,56,220,276
1,3,7,16,0,3,1,29.6,31,38,13,53,358,411
1,3,7,17,0,3,1,29.6,30,31,15,90,740,830
1,3,7,18,0,3,1,28.66,29,-1,17,79,735,814
1,3,7,19,0,3,1,26.78,28,48,15,73,560,633
1,3,7,20,0,3,1,26.78,28,-1,11,73,410,483
1,3,7,21,0,3,1,25.84,28,58,15,69,322,391
1,3,7,22,0,3,1,25.84,28,58,17,41,203,244
1,3,7,23,0,3,2,24.9,27,-1,17,20,132,152
1,3,7,0,0,4,2,23.96,26,-1,0,1,55,56
1,3,7,1,0,4,2,23.02,25,-1,0,0,21,21
1,3,7,2,0,4,2,23.02,25,65,6,0,9,9
1,3,7,3,0,4,1,22.08,24,69,7,0,10,10
1,3,7,4,0,4,1,22.08,24,-1,7,0,5,5
1,3,7,5,0,4,1,21.14,23,73,7,4,40,44
1,3,7,6,0,4,1,22.08,24,73,6,7,171,178
1,3,7,7,0,4,1,22.08,24,73,9,32,480,512
1,3,7,8,0,4,1,23.96,26,65,9,49,653,702
1,3,7,9,0,4,1,25.84,28,58,7,42,285,327
1,3,7,10,0,4,1,26.78,28,48,11,69,145,214
1,3,7,11,0,4,1,27.72,29,45,7,49,166,215
1,3,7,12,0,4,1,28.66,29,35,9,71,221,292
1,3,7,13,0,4,1,29.6,30,33,15,52,225,277
1,3,7,14,0,4,1,28.66,29,33,15,42,167,209
1,3,7,15,0,4,1,29.6,31,-1,13,63,208,271
1,3,7,16,0,4,1,29.6,31,36,13,69,370,439
1,3,7,17,0,4,1,27.72,29,43,15,91,704,795
1,3,7,18,0,4,1,27.72,29,45,9,86,739,825
1,3,7,19,0,4,1,26.78,28,48,15,97,532,629
1,3,7,20,0,4,1,26.78,28,48,15,75,439,514
1,3,7,21,0,4,1,25.84,28,48,15,44,329,373
1,3,7,22,0,4,1,25.84,28,-1,11,56,262,318
1,3,7,23,0,4,2,24.9,27,-1,15,33,178,211
1,3,7,0,0,5,2,24.9,27,-1,11,19,76,95
1,3,7,1,0,5,2,23.96,26,54,7,17,42,59
1,3,7,2,0,5,2,23.02,25,61,6,2,15,17
1,3,7,3,0,5,2,23.96,26,61,0,2,7,9
1,3,7,4,0,5,2,23.02,25,61,0,0,11,11
1,3,7,5,0,5,2,23.02,26,56,6,4,30,34
1,3,7,6,0,5,2,24.9,27,54,0,7,120,127
1,3,7,7,0,5,2,24.9,27,54,0,27,353,380
1,3,7,8,0,5,2,24.9,27,54,0,53,660,713
1,3,7,9,0,5,2,25.84,28,51,0,70,344,414
1,3,7,10,0,5,2,26.78,28,48,0,78,190,268
1,3,7,11,0,5,2,27.72,29,45,9,68,220,288
1,3,7,12,0,5,2,27.72,29,-1,7,125,254,379
1,3,7,13,0,5,2,29.6,31,38,9,100,274,374
1,3,7,14,0,5,2,29.6,31,38,0,120,249,369
1,3,7,15,0,5,2,29.6,31,36,7,92,261,353
1,3,7,16,0,5,2,29.6,31,36,15,111,381,492
1,3,7,17,0,5,2,29.6,31,36,11,138,697,835
1,3,7,18,0,5,1,28.66,30,46,13,108,523,631
1,3,7,19,0,5,1,26.78,28,-1,11,103,385,488
1,3,7,20,0,5,1,26.78,28,48,9,95,294,389
1,3,7,21,0,5,1,25.84,28,54,0,76,223,299
1,3,7,22,0,5,1,26.78,28,45,0,59,204,263
1,3,7,23,0,5,2,25.84,27,45,9,37,175,212
1,3,7,0,0,6,2,25.84,28,48,6,35,156,191
1,3,7,1,0,6,2,24.9,27,51,7,13,105,118
1,3,7,2,0,6,2,24.9,27,54,7,10,91,101
1,3,7,3,0,6,2,24.9,27,54,7,9,31,40
1,3,7,4,0,6,3,23.02,25,61,7,3,6,9
1,3,7,5,0,6,2,22.08,24,73,7,0,5,5
1,3,7,6,0,6,2,22.08,23,-1,6,6,29,35
1,3,7,7,0,6,1,22.08,23,78,19,7,41,48
1,3,7,8,0,6,1,21.14,23,78,19,33,118,151
1,3,7,9,0,6,1,23.02,25,74,13,82,200,282
1,3,7,10,0,6,2,25.84,29,70,6,123,278,401
1,3,7,11,0,6,2,25.84,29,70,7,143,296,439
1,3,7,12,0,6,2,26.78,30,66,6,181,318,499
1,3,7,13,0,6,2,27.72,31,62,6,219,372,591
1,3,7,14,0,6,1,29.6,34,55,7,269,363,632
1,3,7,15,0,6,1,29.6,34,55,11,243,317,560
1,3,7,16,0,6,2,25.84,30,79,24,226,340,566
1,3,7,17,0,6,3,24.9,28,-1,11,199,259,458
1,3,7,18,0,6,1,25.84,30,-1,9,108,243,351
1,3,7,19,0,6,1,25.84,31,84,6,156,275,431
1,3,7,20,0,6,1,25.84,31,84,6,101,255,356
1,3,7,21,0,6,1,24.9,28,-1,15,69,200,269
1,3,7,22,0,6,1,24.9,28,79,13,65,160,225
1,3,7,23,0,6,2,23.96,26,83,6,55,156,211
1,3,7,0,0,0,1,23.96,26,89,11,40,147,187
1,3,7,1,0,0,2,23.96,26,89,9,49,119,168
1,3,7,2,0,0,2,23.96,26,89,11,29,86,115
1,3,7,3,0,0,2,23.96,26,89,11,15,42,57
1,3,7,4,0,0,2,23.96,26,-1,7,8,11,19
1,3,7,5,0,0,1,23.96,26,89,9,2,7,9
1,3,7,6,0,0,1,23.96,26,83,9,6,9,15
1,3,7,7,0,0,1,24.9,28,-1,6,17,30,47
1,3,7,8,0,0,2,24.9,28,-1,9,37,96,133
1,3,7,9,0,0,2,25.84,30,79,0,58,163,221
1,3,7,10,0,0,1,27.72,32,66,9,141,241,382
1,3,7,11,0,0,1,30.54,35,52,11,170,281,451
1,3,7,12,0,0,1,31.48,35,47,7,153,336,489
1,3,7,13,0,0,1,32.42,36,-1,7,171,309,480
1,3,7,14,0,0,1,34.3,38,37,17,162,314,476
1,3,7,15,0,0,1,32.42,37,47,9,182,307,489
1,3,7,16,0,0,1,32.42,36,41,15,152,343,495
1,3,7,17,0,0,1,29.6,35,59,33,122,314,436
1,3,7,18,0,0,3,25.84,30,79,24,84,228,312
1,3,7,19,0,0,1,25.84,31,84,15,109,203,312
1,3,7,20,0,0,1,25.84,30,79,17,95,199,294
1,3,7,21,0,0,1,25.84,30,79,6,59,164,223
1,3,7,22,0,0,1,25.84,30,-1,7,34,96,130
1,3,7,23,0,0,1,25.84,30,79,9,25,66,91
1,3,7,0,0,1,3,25.84,30,-1,7,11,32,43
1,3,7,1,0,1,2,24.9,28,74,13,1,10,11
1,3,7,2,0,1,1,24.9,28,74,7,4,11,15
1,3,7,3,0,1,1,23.96,26,-1,6,2,4,6
1,3,7,4,0,1,1,23.96,26,79,7,1,11,12
1,3,7,5,0,1,1,23.02,24,78,7,10,40,50
1,3,7,6,0,1,1,23.96,26,79,9,8,132,140
1,3,7,7,0,1,1,25.84,29,70,6,24,459,483
1,3,7,8,0,1,1,26.78,30,66,7,48,619,667
1,3,7,9,0,1,1,27.72,31,62,11,51,297,348
1,3,7,10,0,1,1,29.6,35,59,0,69,117,186
1,3,7,11,0,1,1,31.48,37,53,15,57,125,182
1,3,7,12,0,1,1,31.48,36,49,9,79,158,237
1,3,7,13,0,1,1,31.48,36,49,19,63,176,239
1,3,7,14,0,1,1,33.36,38,42,7,53,159,212
1,3,7,15,0,1,1,32.42,37,47,17,61,176,237
1,3,7,16,0,1,3,27.72,32,66,39,77,309,386
1,3,7,17,0,1,3,27.72,32,66,39,86,669,755
1,3,7,18,0,1,1,31.48,37,53,0,97,697,794
1,3,7,19,0,1,1,29.6,36,63,9,92,503,595
1,3,7,20,0,1,1,29.6,35,59,9,66,388,454
1,3,7,21,0,1,1,27.72,32,66,9,45,283,328
1,3,7,22,0,1,1,27.72,31,62,6,56,228,284
1,3,7,23,0,1,1,26.78,31,74,6,27,139,166
1,3,7,0,0,2,1,25.84,31,84,7,10,43,53
1,3,7,1,0,2,1,26.78,30,70,0,4,21,25
1,3,7,2,0,2,1,25.84,29,-1,6,1,6,7
1,3,7,3,0,2,1,25.84,29,66,0,0,3,3
1,3,7,4,0,2,1,25.84,29,62,0,0,7,7
1,3,7,5,0,2,1,23.96,26,-1,6,7,31,38
1,3,7,6,0,2,1,25.84,29,66,7,16,197,213
1,3,7,7,0,2,2,26.78,30,70,0,26,500,526
1,3,7,8,0,2,2,29.6,34,55,0,43,618,661
1,3,7,9,0,2,2,30.54,35,49,15,32,288,320
1,3,7,10,0,2,2,31.48,36,-1,13,37,122,159
1,3,7,11,0,2,2,32.42,37,47,0,60,146,206
1,3,7,12,0,2,2,34.3,38,35,0,80,174,254
1,3,7,13,0,2,1,35.24,38,31,13,53,168,221
1,3,7,14,0,2,1,36.18,39,29,17,54,160,214
1,3,7,15,0,2,1,35.24,38,31,11,57,187,244
1,3,7,16,0,2,1,35.24,38,29,11,64,317,381
1,3,7,17,0,2,1,35.24,38,29,0,95,675,770
1,3,7,18,0,2,1,34.3,37,33,13,60,712,772
1,3,7,19,0,2,1,33.36,36,35,17,69,478,547
1,3,7,20,0,2,1,32.42,34,-1,11,52,375,427
1,3,7,21,0,2,1,30.54,35,52,9,50,283,333
1,3,7,22,0,2,1,29.6,34,55,15,29,215,244
1,3,7,23,0,2,1,28.66,33,59,13,22,139,161
1,3,7,0,0,3,1,27.72,32,66,11,8,45,53
1,3,7,1,0,3,1,27.72,32,66,7,2,14,16
1,3,7,2,0,3,1,26.78,30,66,9,3,5,8
1,3,7,3,0,3,1,26.78,30,66,9,2,2,4
1,3,7,4,0,3,1,25.84,29,-1,9,0,6,6
1,3,7,5,0,3,1,25.84,29,70,11,5,41,46
1,3,7,6,0,3,1,25.84,29,70,11,10,152,162
1,3,7,7,0,3,1,26.78,30,66,11,23,472,495
1,3,7,8,0,3,1,28.66,33,62,7,55,624,679
1,3,7,9,0,3,1,30.54,36,56,0,44,253,297
1,3,7,10,0,3,1,34.3,40,42,13,39,99,138
1,3,7,11,0,3,1,34.3,40,-1,0,47,136,183
1,3,7,12,0,3,1,35.24,41,-1,9,36,166,202
1,3,7,13,0,3,1,36.18,40,33,0,49,154,203
1,3,7,14,0,3,1,36.18,42,38,22,54,116,170
1,3,7,15,0,3,3,35.24,40,35,24,42,152,194
1,3,7,16,0,3,1,26.78,30,66,17,34,190,224
1,3,7,17,0,3,1,26.78,30,70,17,35,335,370
1,3,7,18,0,3,2,27.72,31,62,9,63,580,643
1,3,7,19,0,3,2,27.72,31,62,7,78,438,516
1,3,7,20,0,3,1,26.78,29,62,6,56,310,366
1,3,7,21,0,3,1,27.72,31,-1,0,53,266,319
1,3,7,22,0,3,1,27.72,31,58,6,42,246,288
1,3,7,23,0,3,1,27.72,31,58,6,19,112,131
1,3,7,0,0,4,1,26.78,30,66,6,16,50,66
1,3,7,1,0,4,1,26.78,30,66,6,6,19,25
1,3,7,2,0,4,1,25.84,29,-1,13,0,7,7
1,3,7,3,0,4,1,25.84,29,70,7,1,4,5
1,3,7,4,0,4,1,25.84,29,70,7,0,8,8
1,3,7,5,0,4,2,25.84,29,70,7,5,35,40
1,3,7,6,0,4,1,25.84,29,66,9,8,144,152
1,3,7,7,0,4,1,26.78,29,58,19,23,450,473
1,3,7,8,0,4,1,27.72,31,58,17,32,625,657
1,3,7,9,0,4,2,27.72,31,58,19,36,282,318
1,3,7,10,0,4,1,27.72,31,58,13,41,157,198
1,3,7,11,0,4,1,29.6,34,55,7,54,162,216
1,3,7,12,0,4,1,31.48,36,49,19,59,215,274
1,3,7,13,0,4,1,31.48,35,47,9,74,180,254
1,3,7,14,0,4,1,32.42,36,44,6,46,151,197
1,3,7,15,0,4,1,31.48,35,47,6,66,226,292
1,3,7,16,0,4,1,31.48,35,47,6,70,288,358
1,3,7,17,0,4,1,32.42,36,-1,0,93,678,771
1,3,7,18,0,4,1,32.42,36,41,13,93,684,777
1,3,7,19,0,4,1,31.48,34,44,17,53,480,533
1,3,7,20,0,4,1,30.54,35,49,11,65,440,505
1,3,7,21,0,4,3,23.02,23,-1,17,38,294,332
1,3,7,22,0,4,3,23.02,23,89,17,6,62,68
1,3,7,23,0,4,3,23.02,23,89,15,3,62,65
1,3,7,0,0,5,3,23.02,23,89,6,2,32,34
1,3,7,1,0,5,1,23.02,23,-1,9,2,9,11
1,3,7,2,0,5,2,23.02,23,89,6,5,14,19
1,3,7,3,0,5,2,23.02,23,89,7,7,29,36
1,3,7,4,0,5,2,23.02,23,89,11,3,6,9
1,3,7,5,0,5,2,23.02,23,89,9,2,40,42
1,3,7,6,0,5,2,23.02,23,89,11,3,123,126
1,3,7,7,0,5,2,23.02,23,-1,13,14,346,360
1,3,7,8,0,5,2,23.96,26,-1,11,39,652,691
1,3,7,9,0,5,2,24.9,28,79,9,45,328,373
1,3,7,10,0,5,2,24.9,28,79,11,51,182,233
1,3,7,11,0,5,3,25.84,30,74,13,51,161,212
1,3,7,12,0,5,3,23.96,26,83,11,41,233,274
1,3,7,13,0,5,3,23.96,26,83,7,20,136,156
1,3,7,14,0,5,3,24.9,28,84,11,53,176,229
1,3,7,15,0,5,2,24.9,28,84,20,47,169,216
1,3,7,16,0,5,2,23.96,26,-1,22,70,366,436
1,3,7,17,0,5,2,23.02,23,89,28,95,620,715
1,3,7,18,0,5,2,23.02,24,78,22,73,549,622
1,3,7,19,0,5,2,22.08,22,83,19,44,358,402
1,3,7,20,0,5,3,22.08,22,83,26,35,216,251
1,3,7,21,0,5,3,21.14,22,83,22,14,108,122
1,3,7,22,0,5,2,21.14,22,83,13,13,122,135
1,3,7,23,0,5,2,21.14,22,83,19,18,148,166
1,3,7,0,0,6,3,21.14,22,83,19,11,92,103
1,3,7,1,0,6,2,21.14,22,83,17,10,62,72
1,3,7,2,0,6,3,20.2,20,88,19,5,55,60
1,3,7,3,0,6,3,20.2,20,88,17,7,18,25
1,3,7,4,0,6,3,19.26,20,88,19,11,5,16
1,3,7,5,0,6,3,19.26,20,88,17,7,10,17
1,3,7,6,0,6,3,19.26,20,88,17,3,12,15
1,3,7,7,0,6,2,19.26,20,88,17,8,29,37
1,3,7,8,0,6,2,19.26,20,-1,17,18,94,112
1,3,7,9,0,6,2,19.26,20,83,13,32,175,207
1,3,7,10,0,6,3,19.26,20,88,17,49,219,268
1,3,7,11,0,6,2,20.2,21,83,17,80,225,305
1,3,7,12,0,6,3,20.2,21,83,15,156,301,457
1,3,7,13,0,6,3,20.2,21,-1,11,106,248,354
1,3,7,14,0,6,2,20.2,20,88,17,121,222,343
1,3,7,15,0,6,3,20.2,20,88,17,148,232,380
1,3,7,16,0,6,3,20.2,20,88,13,130,196,326
1,3,7,17,0,6,3,20.2,20,88,11,92,149,241
1,3,7,18,0,6,2,20.2,20,88,13,51,126,177
1,3,7,19,0,6,2,20.2,20,88,11,67,171,238
1,3,7,20,0,6,3,20.2,20,-1,11,51,163,214
1,3,7,21,0,6,2,20.2,20,88,11,29,134,163
1,3,7,22,0,6,2,20.2,20,-1,7,40,140,180
1,3,7,23,0,6,2,20.2,20,88,0,32,117,149
1,3,7,0,0,0,2,20.2,20,88,7,17,96,113
1,3,7,1,0,0,2,20.2,20,88,11,31,99,130
1,3,7,2,0,0,2,20.2,20,88,7,32,90,122
1,3,7,3,0,0,2,20.2,20,88,7,13,30,43
1,3,7,4,0,0,1,20.2,20,-1,0,6,10,16
1,3,7,5,0,0,1,20.2,20,-1,0,0,6,6
1,3,7,6,0,0,2,21.14,22,83,6,5,14,19
1,3,7,7,0,0,2,21.14,22,83,0,13,25,38
1,3,7,8,0,0,2,22.08,23,78,0,31,122,153
1,3,7,9,0,0,2,23.02,25,69,0,79,179,258
1,3,7,10,0,0,2,23.02,25,74,0,114,265,379
1,3,7,11,0,0,2,23.02,25,74,0,191,314,505
1,3,7,12,0,0,2,24.9,27,70,7,178,326,504
1,3,7,13,0,0,2,24.9,27,-1,6,238,388,626
1,3,7,14,0,0,1,25.84,29,66,7,256,360,616
1,3,7,15,0,0,1,25.84,29,66,7,254,370,624
1,3,7,16,0,0,1,26.78,30,66,7,245,383,628
1,3,7,17,0,0,1,26.78,30,66,15,188,368,556
1,3,7,18,0,0,1,26.78,30,66,11,173,342,515
1,3,7,19,0,0,1,25.84,29,70,11,180,342,522
1,3,7,20,0,0,1,24.9,28,74,11,124,254,378
1,3,7,21,0,0,1,24.9,28,79,7,88,257,345
1,3,7,22,0,0,1,24.9,28,74,13,55,136,191
1,3,7,23,0,0,1,23.96,26,79,11,33,90,123
1,3,7,0,0,1,1,23.02,23,89,6,11,36,47
1,3,7,1,0,1,1,23.02,23,89,13,7,20,27
1,3,7,2,0,1,2,23.02,23,-1,6,3,14,17
1,3,7,3,0,1,2,23.02,23,-1,6,0,2,2
1,3,7,4,0,1,2,23.02,23,94,9,0,8,8
1,3,7,5,0,1,2,23.02,23,94,9,3,48,51
1,3,7,6,0,1,2,23.96,26,89,6,9,148,157
1,3,7,7,0,1,1,24.9,28,84,9,17,404,421
1,3,7,8,0,1,1,25.84,30,79,7,47,691,738
1,3,7,9,0,1,2,26.78,31,74,9,57,288,345
1,3,7,10,0,1,2,28.66,33,62,0,63,137,200
1,3,7,11,0,1,2,29.6,33,52,11,69,129,198
1,3,7,12,0,1,2,29.6,33,52,11,109,205,314
1,3,7,13,0,1,2,29.6,33,-1,7,64,176,240
1,3,7,14,0,1,2,28.66,33,59,11,82,189,271
1,3,7,15,0,1,1,29.6,34,55,13,76,205,281
1,3,7,16,0,1,1,30.54,35,-1,9,111,346,457
1,3,7,17,0,1,1,30.54,35,52,9,87,760,847
1,3,7,18,0,1,1,30.54,34,46,7,69,672,741
1,3,7,19,0,1,1,29.6,33,52,17,94,488,582
1,3,7,20,0,1,1,27.72,31,-1,11,56,347,403
1,3,7,21,0,1,1,27.72,31,62,13,45,251,296
1,3,7,22,0,1,1,26.78,29,62,13,40,169,209
1,3,7,23,0,1,1,25.84,29,66,11,16,98,114
1,3,7,0,0,2,1,24.9,28,74,9,12,52,64
1,3,7,1,0,2,1,23.96,26,79,11,7,10,17
1,3,7,2,0,2,1,23.02,24,83,11,6,10,16
1,3,7,3,0,2,1,23.02,24,83,11,1,5,6
1,3,7,4,0,2,1,23.02,24,83,6,0,6,6
1,3,7,5,0,2,1,23.02,24,83,7,5,45,50
1,3,7,6,0,2,1,23.02,24,-1,9,17,173,190
1,3,7,7,0,2,1,24.9,28,74,11,24,492,516
1,3,7,8,0,2,1,26.78,30,70,13,49,694,743
1,3,7,9,0,2,1,31.48,37,53,0,40,299,339
1,3,7,10,0,2,1,30.54,36,-1,20,62,156,218
1,3,7,11,0,2,2,31.48,37,53,22,45,156,201
1,3,7,12,0,2,2,30.54,36,56,15,60,169,229
1,3,7,13,0,2,2,31.48,37,53,20,73,200,273
1,3,7,14,0,2,2,31.48,37,53,15,48,196,244
1,3,7,15,0,2,1,30.54,35,49,20,73,212,285
1,3,7,16,0,2,1,29.6,34,55,20,86,369,455
1,3,7,17,0,2,1,29.6,33,52,22,94,775,869
1,3,7,18,0,2,1,27.72,31,62,22,110,767,877
1,3,7,19,0,2,1,27.72,31,62,11,109,523,632
1,3,7,20,0,2,1,26.78,30,-1,11,85,438,523
1,3,7,21,0,2,1,26.78,30,-1,15,53,325,378
1,3,7,22,0,2,1,26.78,30,66,17,43,226,269
1,3,7,23,0,2,1,26.78,29,58,22,38,154,192
1,3,7,0,0,3,1,25.84,28,-1,20,9,57,66
1,3,7,1,0,3,1,24.9,27,58,13,2,26,28
1,3,7,2,0,3,1,23.96,26,-1,15,1,11,12
1,3,7,3,0,3,1,23.02,25,65,15,1,11,12
1,3,7,4,0,3,1,22.08,24,65,15,0,4,4
1,3,7,5,0,3,1,22.08,24,65,11,5,54,59
1,3,7,6,0,3,1,22.08,24,65,13,11,179,190
1,3,7,7,0,3,1,23.02,25,-1,22,34,473,507
1,3,7,8,0,3,1,24.9,26,42,17,43,745,788
1,3,7,9,0,3,1,25.84,27,37,20,65,277,342
1,3,7,10,0,3,1,26.78,27,-1,0,68,163,231
1,3,7,11,0,3,1,27.72,28,33,0,79,202,281
1,3,7,12,0,3,1,27.72,28,33,0,77,233,310
1,3,7,13,0,3,1,28.66,29,31,11,81,231,312
1,3,7,14,0,3,1,29.6,30,29,9,88,159,247
1,3,7,15,0,3,1,28.66,29,-1,6,94,223,317
1,3,7,16,0,3,1,29.6,30,29,11,91,393,484
1,3,7,17,0,3,1,29.6,30,31,0,130,783,913
1,3,7,18,0,3,1,29.6,30,27,9,104,787,891
1,3,7,19,0,3,1,27.72,28,33,9,116,582,698
1,3,7,20,0,3,1,26.78,27,40,11,106,461,567
1,3,7,21,0,3,1,25.84,27,45,9,71,326,397
1,3,7,22,0,3,1,24.9,27,58,9,55,223,278
1,3,7,23,0,3,1,23.96,26,-1,20,52,187,239
1,3,7,0,0,4,1,23.02,25,-1,13,27,65,92
1,3,7,1,0,4,1,23.02,25,65,15,6,23,29
1,3,7,2,0,4,1,23.02,25,69,17,5,16,21
1,3,7,3,0,4,1,23.02,25,69,15,0,8,8
1,3,7,4,0,4,1,23.02,25,74,13,0,4,4
1,3,7,5,0,4,1,23.02,25,74,13,2,40,42
1,3,7,6,0,4,1,23.02,24,78,17,16,165,181
1,3,7,7,0,4,1,24.9,28,-1,17,17,478,495
1,3,7,8,0,4,2,24.9,28,74,17,49,680,729
1,3,7,9,0,4,2,25.84,29,-1,9,55,289,344
1,3,7,10,0,4,1,26.78,30,70,15,79,143,222
1,3,7,11,0,4,1,29.6,37,-1,15,69,143,212
1,3,7,12,0,4,1,31.48,38,56,17,73,206,279
1,3,7,13,0,4,1,32.42,39,53,20,53,189,242
1,3,7,14,0,4,1,34.3,42,47,17,62,151,213
1,3,7,15,0,4,1,35.24,43,42,20,65,173,238
1,3,7,16,0,4,1,36.18,42,38,26,62,312,374
1,3,7,17,0,4,1,34.3,41,45,28,110,628,738
1,3,7,18,0,4,1,35.24,42,40,24,73,615,688
1,3,7,19,0,4,1,34.3,41,45,22,80,534,614
1,3,7,20,0,4,1,32.42,38,50,17,47,399,446
1,3,7,21,0,4,1,29.6,33,-1,41,35,236,271
1,3,7,22,0,4,1,29.6,33,-1,41,33,201,234
1,3,7,23,0,4,1,25.84,29,70,9,18,127,145
1,3,7,0,0,5,1,25.84,29,70,0,14,83,97
1,3,7,1,0,5,1,25.84,29,70,7,12,42,54
1,3,7,2,0,5,1,24.9,28,79,9,8,18,26
1,3,7,3,0,5,1,24.9,28,74,11,3,9,12
1,3,7,4,0,5,1,24.9,28,79,0,3,5,8
1,3,7,5,0,5,1,24.9,28,84,0,3,34,37
1,3,7,6,0,5,1,24.9,28,79,0,10,129,139
1,3,7,7,0,5,1,25.84,29,-1,13,13,397,410
1,3,7,8,0,5,1,27.72,32,66,6,34,642,676
1,3,7,9,0,5,1,30.54,35,-1,19,34,329,363
1,3,7,10,0,5,1,31.48,35,47,0,85,146,231
1,3,7,11,0,5,1,31.48,35,47,22,67,184,251
1,3,7,12,0,5,1,31.48,36,49,24,92,207,299
1,3,7,13,0,5,1,31.48,35,47,19,83,231,314
1,3,7,14,0,5,1,32.42,37,47,20,105,221,326
1,3,7,15,0,5,1,32.42,36,41,15,81,242,323
1,3,7,16,0,5,1,31.48,35,-1,15,80,419,499
1,3,7,17,0,5,1,32.42,36,-1,19,101,598,699
1,3,7,18,0,5,1,30.54,34,46,11,100,522,622
1,3,7,19,0,5,1,30.54,35,52,13,93,423,516
1,3,7,20,0,5,1,28.66,33,59,7,85,269,354
1,3,7,21,0,5,1,28.66,33,-1,7,71,189,260
1,3,7,22,0,5,1,28.66,33,-1,9,48,151,199
1,3,7,23,0,5,1,27.72,32,66,0,34,155,189
1,3,7,0,0,6,1,26.78,29,-1,9,21,170,191
1,3,7,1,0,6,1,25.84,29,70,6,11,69,80
1,3,7,2,0,6,1,25.84,29,70,0,14,76,90
1,3,7,3,0,6,1,25.84,29,70,0,10,33,43
1,3,7,4,0,6,1,24.9,28,79,13,1,10,11
1,3,7,5,0,6,1,23.96,26,79,11,4,10,14
1,3,7,6,0,6,1,24.9,27,70,7,10,40,50
1,3,7,7,0,6,1,25.84,29,70,9,18,58,76
1,3,7,8,0,6,1,26.78,30,66,11,36,127,163
1,3,7,9,0,6,1,28.66,33,59,7,110,227,337
1,3,7,10,0,6,1,30.54,35,-1,15,129,266,395
1,3,7,11,0,6,1,31.48,33,39,15,162,295,457
1,3,7,12,0,6,1,31.48,34,41,15,157,330,487
1,3,7,13,0,6,1,32.42,36,-1,19,173,325,498
1,3,7,14,0,6,1,32.42,35,39,17,186,308,494
1,3,7,15,0,6,1,33.36,35,32,19,206,291,497
1,3,7,16,0,6,1,32.42,35,39,15,208,279,487
1,3,7,17,0,6,1,30.54,34,-1,13,199,280,479
1,3,7,18,0,6,1,30.54,33,43,19,151,330,481
1,3,7,19,0,6,1,23.96,26,-1,0,115,223,338
1,3,7,20,0,6,1,23.02,24,83,15,79,154,233
1,3,7,21,0,6,1,23.02,24,78,6,94,206,300
1,3,7,22,0,6,1,23.02,24,78,6,88,188,276
1,3,7,23,0,6,1,23.02,24,83,6,52,156,208
1,3,7,0,0,0,1,23.02,23,89,9,59,129,188
1,3,7,1,0,0,1,23.02,24,83,7,49,109,158
1,3,7,2,0,0,1,23.02,25,74,9,33,79,112
1,3,7,3,0,0,1,23.02,25,69,15,18,37,55
1,3,7,4,0,0,1,22.08,24,69,13,2,11,13
1,3,7,5,0,0,1,21.14,23,78,13,3,14,17
1,3,7,6,0,0,1,22.08,24,73,11,6,12,18
1,3,7,7,0,0,1,23.02,25,69,17,4,36,40
1,3,7,8,0,0,1,24.9,27,65,15,37,90,127
1,3,7,9,0,0,1,25.84,29,62,17,64,162,226
1,3,7,10,0,0,1,26.78,29,-1,0,123,258,381
1,3,7,11,0,0,1,27.72,30,55,15,183,326,509
1,3,7,12,0,0,1,27.72,30,55,22,154,357,511
1,3,7,13,0,0,1,29.6,33,-1,15,181,302,483
1,3,7,14,0,0,1,29.6,32,46,13,231,291,522
1,3,7,15,0,0,1,29.6,32,43,9,195,306,501
1,3,7,16,0,0,1,29.6,32,43,9,191,330,521
1,3,7,17,0,0,1,30.54,33,41,11,164,367,531
1,3,7,18,0,0,1,29.6,31,-1,20,117,302,419
1,3,7,19,0,0,1,27.72,30,55,11,143,300,443
1,3,7,20,0,0,1,26.78,30,66,7,75,228,303
1,3,7,21,0,0,1,25.84,29,70,9,72,199,271
1,3,7,22,0,0,1,24.9,27,70,7,31,117,148
1,3,7,23,0,0,1,24.9,27,70,0,18,82,100
1,3,7,0,0,1,1,24.9,28,74,6,12,46,58
1,3,7,1,0,1,1,24.9,28,74,0,4,15,19
1,3,7,2,0,1,1,23.96,26,74,0,2,6,8
1,3,7,3,0,1,1,23.02,24,83,0,0,3,3
1,3,7,4,0,1,1,23.02,24,83,0,0,5,5
1,3,7,5,0,1,1,23.02,24,83,7,4,43,47
1,3,7,6,0,1,1,23.02,24,83,11,6,155,161
1,3,7,7,0,1,1,24.9,28,79,6,14,455,469
1,3,7,8,0,1,2,25.84,30,74,7,31,720,751
1,3,7,9,0,1,2,26.78,30,70,0,34,259,293
1,3,7,10,0,1,2,26.78,30,66,15,54,135,189
1,3,7,11,0,1,2,28.66,32,55,9,69,146,215
1,3,7,12,0,1,2,27.72,31,58,7,77,201,278
1,3,7,13,0,1,1,29.6,33,-1,11,57,169,226
1,3,7,14,0,1,1,29.6,33,49,15,87,167,254
1,3,7,15,0,1,1,29.6,33,49,17,51,185,236
1,3,7,16,0,1,1,29.6,33,49,19,88,337,425
1,3,7,17,0,1,1,27.72,30,55,22,62,765,827
1,3,7,18,0,1,1,27.72,31,58,28,77,735,812
1,3,7,19,0,1,1,30.54,35,52,11,81,584,665
1,3,7,20,0,1,1,25.84,29,-1,15,78,384,462
